comment,cluster_name,init_x,init_y,x,y
"En règle générale nous n'avons pas le choix dans ce genre de demande, même si nous trouvons certaines choses sans fondement. Sauf au volant de notre voiture lorsqu'un panneau nous semble injustifié.","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.5155173813033229,-0.34220776809526576,-9.230618640780449,0.38788536190986633
re demander un extrait d'acte de naissance pour un renouvellement de carte d'identité ou un passeport.,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",1.926591731578278,1.0290187438549598,-8.7273750603199,0.3303620517253876
"pour avoir droits à certaine primes par exemple, on doit remplir sois- mêmes par internet beaucoup de documents alors que c'est pas toujours évident.","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.5234253902557673,1.5550683148079694,-9.502404689788818,1.8288044929504395
"En tant que propriétaire bailleur, la CAF me demande tous les ans de remplir un formulaire sans  tenir compte de ce que j'ai répondu l'année précédente.","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.3636773492287646,-0.5855316336690165,-10.81597912311554,-0.34671270847320557
"De façon générale ,la vrai amélioration des services publics serait de les rendre communiquant entre eux et qu'il soit appuyer sur un Big Data.Cela  éviterait:   -de transférer nous-même(particulier ou entreprise) une information d'une administration à une autre   -de fournir x fois le même document","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.6678964611005171,-0.613450697545331,-8.546091586351395,1.139414668083191
"les déclarations d'impôts ou paiement au dessus d'une certaine somme par internet, la demande d'une carte grise par internet","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.9135725466905846,-0.7132722794385964,-7.217749118804932,0.6656880378723145
Refaire la carte grise volée  J'ai du passer par un service privé payant car je ne ne m'en sortais pas,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",2.044854685977214,1.7021591941165226,-9.40689691901207,-1.7677325010299683
déplacement pour voir un conciliateur en cas de litige. acte de notoriété chez un notaire.,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.37951894094007904,-0.9240223661663556,-9.67072308063507,0.8331427574157715
"Dans l'ancien fonctionnement en mensualisation de l'impôt, une demande d'ajustement des mensualités sur un solde pour éviter un trop payé conduisait à un raisonnement et calcul alambiqué.","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.044641142065889705,1.0732459055119459,-10.101609587669373,0.7455244660377502
la gestion des certificats administratifs se faisant apr internet et l'où ne connaissons par l'état d'avancement du dossier,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.07592668330209122,-0.3812103065930807,-6.936422348022461,-0.24882768094539642
je ne sais pas,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.8664426720700634,1.2906178599845506,-9.04336778819561,-1.5004862546920776
procédure d'obtention de passeport ou de carte grise; durée de validité de la carte d'identité portée unilatéralement à 15 ans alors que les pays étrangers ne l'acceptent pas; encore un signe de l'arrogance de l'administration  ! carte scolaire,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.9340632739117833,0.528889174022562,-8.258242845535278,-0.12889400124549866
recuperation de duplicata permis de conduire //carte vitale  mail à une trésorerie /réponse 2 semaines plus tard que la question était en attente,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.23201925140501536,0.27759999200858965,-8.196189284324646,0.2977506220340729
Une pré plainte en ligne vous demande beaucoup de temps. Il faut quand même prendre rdv et revoir tout ce qui a été saisi parce que le fonctionnaire de police ne voit pas exactement la même chose dans son logiciel : au final vous perdez plus de temps,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.7096941202151091,0.3155093497231151,-9.087252669036388,0.05284149944782257
"Formulaire papier en lieu et place de la carte vitale, pas de carte vitale à l'hôpital puis facture 7 mois après: on comprends d'où vient le déficit","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.004232723679711488,0.5269521473670726,-7.894574403762817,-0.1800057291984558
"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",1.3385944651158703,0.7555864335183599,-7.791532278060913,0.2604910135269165
La redevance audiovisuelle par exemple J’indique chaque année que je n’ai pas de télévision mais chaque année je dois faire un courrier manuscrit confirmant que je n’ai pas et ne veux pas de ce confort abrutissant (notamment la pollution engendrée par les publicités debiles),"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.4458505991741458,0.08739891427725796,-9.407795786857605,-1.2341766357421875
"Mettre un timbre fiscal pour demander un permis de conduire/un passeport, … Devoir recommencer toute une procédure administrative pour une société à cause d'une simple erreur de date.","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.09931540475982242,0.3446764837443174,-8.668021708726883,1.6703684329986572
Fournir un papier d'identité que j'avais déjà fourni,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.2634151830484561,-0.21189853595590877,-7.920917391777039,-1.415086269378662
changement d'adresse impliquant une nouvelle immatriculation. Changement de médecin traitant.,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.322338385376869,0.6289427913477966,-8.231290817260742,1.4630990028381348
ça ne me vient pas à l'esprit,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.15542166377636274,-0.09948190668466927,-8.813121795654297,-1.821354627609253
Pas de jugement,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.5187606927807575,1.111410460425574,-8.560601681470871,-1.3208363056182861
"Je suis fonctionnaire et dans le cadre de mon travail, je constate que tout est rigide et qu'il faut remplir des tas de papier pour faire quelque chose alors qu'un simple email suffirait.","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.35695535666213957,1.8367693038526502,-9.589225113391876,-0.2235645204782486
"on nous renvoie toujours a l'internet, mais tout le monde n'a pas les moyens d'avoir un ordinateur ni de se payer un abonnement","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.18365465950504076,-0.18146103129974617,-9.34567254781723,1.2653542757034302
L'incontournable et obligatoire prise de rdv internet vexatoire pour les étrangers (Demande d'admission exceptionnelle au séjour) mise en place depuis 2019 par la Prefecture de Nanterre,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.5795504976410628,-0.6930939855884516,-7.274416923522949,0.11173036694526672
Constitution et dissolution d'une petite société.,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.9211264396336103,-0.01739358610099725,-7.858079791069031,1.6827147006988525
Payer la TVA sur l'acquisition d'un véhicule à l'étranger sous peine de ne pas avoir sa carte grise du fait des délais de traitement par l'administration du pays d'origine,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.4165874504171777,0.9473095483242555,-8.112432181835175,-0.6935954093933105
payer une amande ou une taxe (d'aménagement par exemple) avant de pouvoir la contester,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.5211350512382646,-0.7389435963379419,-8.002570033073425,1.0850974321365356
Obligation d'avocat devant la cour d'appel ou le conseil d'état: impossibilité de se défendre soi-même. Empilement de dossiers dans de multiples bureau pour une demande simple et facile à résoudre par quelqu'un de sensé.,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-1.3515085430785976,-1.980497717163287,-8.972121704369783,0.7703715562820435
"trop de non ou mal suivi de la part de l'administration et impunité totale pour eux. Ils peuvent se tromper autant de fois qu'ils veulent, prendre tout leur temps alors que je suis sans ressources. Je ne demande que mes droits pas l'aumône…","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-0.8472348231246271,-0.6506533558786876,-9.31257650256157,-0.6393669247627258
Déclarer un brut imposable alors que l on  ne touche que le net!!!!,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-1.3789609052069194,-0.9853365676185798,-10.427125096321106,-1.1628142595291138
"Dans mon cas personnel, cela fait trois ans que je demande une AVS ainsi qu'un aménagement scolaire pour mon fils de 10 ans en situation de handicap moteur et cela fait autant d'années que la MDPH soit perd le dossier soit rejette ma demande car il manque toujours une pièce...","la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",-1.4503679654859871,0.8881440538541344,-9.998655617237091,-0.3273588716983795
de manière générale : devoir imprimer un formulaire pour l'envoyer par courrier alors qu'il pourrait être rempli en ligne ou imprimé au choix,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",0.22207706273176206,-0.24536383602521672,-9.679947435855865,0.30187317728996277
Renvoyer un document papier que j'avais déjà communiqué par mail.,"la réforme de la carte grise a été catastrophique : un site internet public qui ne fonctionne pas, une perte de temps et plus aucun interlocuteur public. La seule réponse se tourner et payer un prestataire privé pour faire sa carte grise. Scandaleux. quelles sanctions ont été prises pour cette gestion calamiteuse ?",1.2824812935328849,0.00025368633008962624,-9.95324295759201,-1.2084802389144897
Les règles en matière d'urbanisme sont trop complexes -,doivent respecter les textes,0.462584261073186,-0.7928507673899261,-7.5295106172561646,5.427773892879486
les declarations d'un velux,doivent respecter les textes,-0.3090852545135619,0.33175080261292444,-8.696530669927597,4.271738290786743
doivent respecter les textes,doivent respecter les textes,-2.069260158377136,-1.1993761723124514,-8.791173323988914,6.137678384780884
J'ai toujours reussi a appliquer les regles,doivent respecter les textes,-0.3662326013561729,1.960470955485723,-7.913820862770081,4.715269088745117
Fiscalité inégalitaire (surtout envers les personnes seules),doivent respecter les textes,-0.26321932198387543,0.3639165339508711,-8.532893925905228,6.821833789348602
Les règles et process de création d'entreprise. C'est l'enfer.,doivent respecter les textes,0.14761413939805412,-0.30183796243099,-10.28937017917633,5.415878236293793
Toutes les informations personnelles,doivent respecter les textes,0.5725862918827712,1.0460293358825206,-9.770784258842468,4.899731755256653
Toutes les demandes d'aides liées à la politique agricole commune .,doivent respecter les textes,-0.7969010089748865,-1.1375766283829265,-9.609389901161194,4.183263659477234
les contrôles techniques automobiles.,doivent respecter les textes,0.5178074411592537,-0.04286661249049368,-8.276171147823334,7.605474233627319
les règles d'urbanisme,doivent respecter les textes,1.8554901467166411,-0.12080299953887665,-7.99011766910553,6.235264375805855
Les règles concernant la construction de maisons individuelles. Les règles fiscales.,doivent respecter les textes,0.6555277082832454,-1.7928899082482552,-9.513754725456238,6.094999998807907
Les écoles fermées aux parents. Lieu sous haute protections. Et nos écoles d'autrefois…,doivent respecter les textes,-1.737552429706567,-1.7392813350373986,-9.125941321253777,7.473569869995117
Simplifier les démarches Eviter de déclarer plusieurs fois les mêmes les mêmes renseignements.,doivent respecter les textes,0.5326422763659635,-0.5379080063601687,-8.785576596856117,5.012509524822235
les règles d'urbanisme sont tellement restrictives qu'elles tuent nos villages,doivent respecter les textes,-1.0897906348258195,-2.0600665500103643,-10.975069880485535,5.941640119999647
Les règles sur les aides à l'acquisition de véhicules neuf hybride électrique. Illisible.,doivent respecter les textes,0.7886398795536619,0.6831537617479244,-9.957626581192017,7.668967604637146
les 80 ms de façon autoritaire.,doivent respecter les textes,-0.832639332256026,-0.7512779798624417,-8.347839176654816,5.572545826435089
"formulaire H2 pour les impôts locaux : les éléments de confort sont obsolètes, il suffirait de donner la surface habitable Carrez.",doivent respecter les textes,0.09831485297251277,-1.4753548271278667,-10.251347661018372,6.920034825801849
Les justificatifs de domicile,doivent respecter les textes,-1.7473666771416492,0.44464018222470597,-7.631240367889404,6.980429410934448
les règles d'imposition.,doivent respecter les textes,-0.6058345607684896,0.5189255615678754,-7.143152475357056,6.1746529042720795
Les délais de réponses sont toujours trop lents. URSSAF etc...,doivent respecter les textes,0.6079707021248307,-0.32143622770612146,-10.20639979839325,6.201599180698395
Toutes les règles d’amenagem Du territoire,doivent respecter les textes,-0.4109731445896373,-1.9453718957036368,-9.35603815317154,6.762690603733063
"trop de papier demander , simplifier les déclarations",doivent respecter les textes,0.746325541040488,0.22211727950247578,-9.306250661611557,5.482455015182495
"Règles sociales vis à vis des entreprises, relations avec la sécurité sociale, tribunal de police, normes",La gestion des PLU,0.004697217319943408,0.17775021702060145,0.6655942797660828,-0.0591668002307415
La limitation de vitesse,La gestion des PLU,-0.545202160942757,0.31458585814144147,1.3696904182434082,-1.3004475831985474
La retraite !,La gestion des PLU,1.6804398309725255,0.43027453458776715,-1.175644040107727,0.3357948064804077
"l'utilisation de la niche fiscale ""Scellier""",La gestion des PLU,1.406029152845597,0.5389295060739957,-0.5498436689376831,0.18341578543186188
"la multiplication des documents et des services ""compétents.",La gestion des PLU,-0.3393237225027421,0.2577270751552455,1.7909201383590698,0.6607272624969482
Accessibilité des personnes handicapées,La gestion des PLU,-0.4607670119344806,-0.6857218002048692,-0.11442838609218597,0.7147868275642395
"le service des carte -grise , ou au milieu des sites d'état on trouve des sites mercantile ayant la même configuration que les sites de l'état. Qui est le proxénète l'état ?",La gestion des PLU,-0.4803109106015071,-1.2629458454873255,0.07374468445777893,0.09340490400791168
Renouvellement des pièces d identité,La gestion des PLU,-0.9608353869372339,-0.43181483208207716,0.3008529841899872,-0.5859059691429138
"Pole Emploi, la CAF, la CPAM me demandent régulièrement des documents que j'ai déjà fournis par le passé. Quel gaspillage de temps et d'énergie (la mienne et celle des appareils) !",La gestion des PLU,0.6205913768869672,-0.12129668964504617,-0.33311983942985535,-0.44615766406059265
Renouvellent des passeports.,La gestion des PLU,1.2115401479857346,-0.7292132239541711,1.0535497665405273,-0.5956535935401917
Pour la plupart des formalités il faut redonner les mêmes documents.,La gestion des PLU,-0.8472201030356965,0.4988520091636249,0.2822285294532776,1.2172520160675049
"limitation vitesse sur la route, répression & sanction des petites infractions ( 15 KM/H au dessus )  80 KM/H",La gestion des PLU,0.6653974874406356,0.48706371980600016,-0.30423933267593384,1.651258945465088
le service d'immatriculation des véhicules,La gestion des PLU,1.000412792939102,-0.6839188239798267,1.2411062717437744,0.21410979330539703
le contrôle de la réglementation thermique,La gestion des PLU,1.014691649286004,-0.43664098137295165,-1.6754273176193237,0.8222870826721191
"Le dépôt du permis de construire et son instruction relèvent du casse tête (pour l'usager) et de positions d'abus de la part des services instructeurs (des demandes mal motivées, déraisonnables, des délais très longs)",La gestion des PLU,-0.5503483945076879,-2.5962850454165194,-1.114235520362854,1.5070127248764038
La déclaration des surfaces agricoles pour le paiement des primes européennes : c'est une vraie usine à gaz incompréhensible surtout pour les controlleurs qui sont des vacataires ou même des entreprises privées délocalisées jusqu'en Inde et qui effectue les contrôles sur des images satellite Un véritable scandale !!!,La gestion des PLU,-1.6474375236094665,-0.38335283512256896,-0.6597581505775452,-1.7225831747055054
"création d'un no de siret pour se déclarer artiste amateur et vendre ses œuvres. j'ai renoncé face à la complexité de la démarche , le peu ergonomie des sites (liens morts) ....",La gestion des PLU,0.19609408907574702,0.2782303789536936,0.6840364336967468,1.8033312559127808
Impossible de modifier son compte bancaire en ligne sur le site de la CAF!!,La gestion des PLU,-1.0997808229421369,1.1412543396479993,-1.7805591821670532,-0.1617009937763214
